"","Album","Song","Lyrics"
"48","Views"," grammys "," Yeah, yeah Yeah, yeah Jheeze, yeah Right, look, look Tell me how you really feel Tell me how you really feel I would ask you what's the deal But y'all don't even got a deal Most niggas with a deal Couldn't make a greatest hits Y'all a whole lot of things But you still ain't this I don't know no one That could tell me what to do Heard you never claimed the hood Heard the hood claimed you That can't sit well Oh well, ship sailed Still mine, all mine Cosign, cosign I pull up in yachts so big That they try to hit me with boat fines Hype Williams, Big Pimpin', yeah Just like the old times Same niggas from the old days Lotta sides on the same side OVO, we a gold mine But I'm goin' gold, no time Doing plat, plat only Boys better back off me Hall of fame, hall of fame Like I'm shirt off, like I'm shirt off Like I'm shirt off shorty Whole city goin' crazy Whole city goin' crazy Top five, no debatin' Top five, top five, top five And the whole city rate me And I'm back inside The Matrix And I said that we would make it Aim squad with some traitors Knew my niggas from the basement This ain't no met-along-the-way shit We done really put some days in Hey, why you so excited? You know what I'm sayin'? What happened? Did you win the Grammy? God damn You actin' like you fuckin' won a trophy and shit This nigga turnt the fuck up They gon' think I won a Grammy They gon' think I won a Grammy Swervin' out the Panoramic I'm hangin' out, they can't stand me They gon' think I won a Grammy They gon' think I won a Grammy They gon' think I won a Grammy They gon' think I won a Grammy I'm showin' out, they can't stand me I'm showin' out, they can't stand me I'm swervin' off, they can't stand me I'm rr off, can't stand me They gon' think I won a Grammy They gon' think I won a Grammy They gon' think I won a Grammy They gon' think I won a Grammy Gonna peel off like a bandit I'm noddin' off on a Xanax Get pissed off, start airin' it Get a head start, ain't friendly I stand out, I don't blend in When I say that I meant that I don't want to talk to you has-beens I don't want features from nan them I don't want features or nothin' You can't even get on my guest list They want me to go to the Met Gala I want a Percocet and a gallon That Actavis Hi-Tech it don't matter We sittin' right on the courtside I know the players on both side I'm cashin' out, fuck a cosign I wear the chain like a bowtie I wear the ring like a fo'-five Keep a fo'-five for the po' guys Black tints, low profile Celebratin' everyday 'Cause I'm really really fresh out the coke house Countin' up every single day 'Bout to bring a whole 'nother whip out They gon' think I won a Grammy They gon' think I won a Grammy Swervin' out the Panoramic I'm hangin' out, they can't stand me They gon' think I won a Grammy They gon' think I won a Grammy They gon' think I won a Grammy They gon' think I won a Grammy I'm showin' out, they can't stand me I'm showin' out, they can't stand me I'm swervin' off, they can't stand me I'm rr off, can't stand me They gon' think I won a Grammy They gon' think I won a Grammy They gon' think I won a Grammy They gon' think I won a Grammy"
"49","Views"," child s play "," Breaking news, my niggas If your girlfriend has went to any Season opener basketball game Best believe, she's fucking some niggas on that team She's fucking somebody on the basketball team If she's at the game Right, right, yeah I say bounce that shit like woah Yeah, bounce that shit like woah This is not a fairytale, I already know how you like it Take you to the mall and get you a new outfit Girl, that's just some child's play Bounce that shit like woah, woah, woah Woah, woah, heard all of the stories about you I already know and I like it Take you to the mall and get you a new outfit Girl, that's just some child's play Bounce that shit like woah, yeah Bounce that shit like woah Why you gotta fight with me at Cheesecake? You know I love to go there Say I'm actin' lightskin, I can't take you nowhere This a place for families that drive Camrys and go to Disney They don't need to know all of our business You wildin', you super childish, you go to CVS for Kotex In my Bugatti, I took the key and tried to hide it So you can't drive it, and put on mileage Then you find it, awkward silence Momma is a saint, yes, she raised me real good All because of her I don't do you like I should Don't make me give you back to the hood Don't make me give you back I say bounce that shit like woah Yeah, bounce that shit like woah This is not a fairytale, I already know how you like it Take you to the mall and get you a new outfit Girl that's just some child's play Bounce that shit like woah, woah, woah Woah, woah, heard all of the stories about you I already know and I like it Take you to the mall and get you a new outfit Girl, that's just some child's play Bounce that shit like woah, yeah Bounce that shit like woah Yeah, rode that dick like a soldier She rode it like a soldier She rode it like a jungle soldier She rode it like a, yeah, yeah I got it, yeah You don't wanna fall in love, I know I'm not someone you should trust, I know I give Chanel out like a hug, I know I knew a couple of your friends way before How many girls have slept in this bed? Say a different number than the one that's in my head Lying to protect you, I be doing that a lot My past checkered like the Louis you just got Married in our twenties, now, where the fun in that? My city love me like a college running back Pack a bag, you gon' end up staying where I'm at Took you from the hood and I could never give you back I just wanna let you know that someone love you back All the Cadillac like I'm Teddy Pendergrass Whippin' on this shit, I'm getting ready, where you at? Riding... She rode that dick like a soldier She rode it like a soldier She rode it like a Melpomene soldier She rode that dick like a soldier She rode it like a soldier She rode it like a jungle soldier Rode that dick like a soldier She rode it like a soldier She rode it like a Melpomene soldier Burrrrat stick it, b-burrrrat stick it Burrrrat stick it, ba-ba-ba stick it Burrrrat stick it, ba-ba-ba stick it Burrrrat stick it, ba-ba-ba stick it Burrrrat stick it, ba-ba-ba stick it Burrrrat stick it, ba-ba-ba stick it Thank you, thanks, Drake, thanks baby Motherfuckers drunk and tired Tired, I'm tired, boss "
"50","Views"," pop style "," Dropped outta school now we dumb rich (dumb rich) This sound like some forty-three-oh-one shit (one shit) All my niggas wanna do is pop style (pop style) Turn my birthday into a lifestyle (lifestyle) Tell my mom I love her if I do not make it (do not make it) Got so many chains they call me Chaining Tatum (they do, they do) And I like to finish what you think you started Man you boys just got to Hollywood, you boys just started You don't know what you just started All I do is hang with the young and heartless All this for my family, man, I try my hardest It's all I ever did and look where it got him Yeah, you've been on my mind lately You've still got my number, girl you need to call me I feel like they wanna see me learn the hard way But you know I always handle that one my way Girl let me rock, rock, rock, rock, rock your body Justin Timberlake and then I hit the highway I can't trust no fuckin' body They still out to get me cause they never got me They still out to get me, I don't get it I can not be got, and that's a given Give a real nigga the number one Even though I got like twenty-one Cannot be me I'm a one-of-one Schooling your ass like 101 They been out here tryna slide on me They been out here telling lies on me Everybody looking out for themself But they still got they eyes on me See me putting in the hard work now, aye Momma doesn't have to call work now, aye I decide when I start work now, aye Problems hit the gym, they all work out MVP, MVP, oh-nine all the way to sixteen Even next season looking like a breeze Lot of y'all ain't built for the league, yeah Trade you off the team while you in your sleep, yeah Y'all showed me that nothing's guaranteed And you don't know what you started My friend's chain so big that he look like the artist I can't trust no fuckin' body They still out to get me cause they never got me Dropped outta school now we dumb rich (dumb rich) This sound like some forty-three-oh-one shit (one shit) All my niggas wanna do is pop style (pop style) Turn my birthday into a lifestyle (lifestyle)"
"51","Views"," too good "," Oh yeah, yeah, yeah Oh yeah, yeah, yeah Yeah Look...I don't know how to talk to you I don't know how to ask you if you're okay My friends always feel the need to tell me things Seems like they're just happier than us these days Yeah, these days I don't know how to talk to you I don't know how to be there when you need me It feels like the only time you see me Is when you turn your head to the side and look at me differently Yeah, and last night I think I lost my patience Last night, I got high as your expectations Last night, I came to a realization And I hope you can take it I hope you can take it I'm too good to you I'm way too good to you You take my love for granted I just don't understand it No, I'm too good to you I'm way too good to you You take my love for granted I just don't understand it I don't know how to talk to you I just know I found myself getting lost with you Lately you just make me work too hard for you Got me on flights overseas, and I still can't get across to you And last night I think I lost my patience Last night, I got high as your expectations Last night, I came to a realization And I hope you can take it I hope you can take it I'm too good to you I'm way too good to you You take my love for granted I just don't understand it No, I'm too good to you I'm way too good to you You take my love for granted I just don't understand it Years go by too fast I can't keep track How long did we last? I feel bad for asking It can't end like this We gotta take time with this Cock up yuh bumper, sit down pon it Let me see if this is something I can fix You got somebody other than me Don't play the victim when you're with me Free time is costing me more than it seems Sacrificing things And I wanna tell you my intentions I wanna do the things that I mention I wanna benefit from the friendship I wanna get the late night message from you, from you I put my hands around you Gotta get a handle on you Gotta get a handle on the fact that... I'm too good to you I'm way too good to you You take my love for granted I just don't understand it No, I'm too good to you I'm way too good to you You take my love for granted I just don't understand it Gyal a you mi waan Pay fi yuh visa meck yo fly out regular Baby, cock up yuh bumper, sit down pon it Gyal yo pum pum good and yuh fit Mi wi give you everything weh deh in my wallet And in my pocket Cock up yuh bumper, sit down pon it Gyal yo pum pum good and yuh fit Mi wi give you everything weh deh in my wallet And in my pocket"
"52","Views"," summers over interlude "," Ooh, baby, yeah Days in the sun And nights in the rain Summer is over, simple and plain Found me some fun that's good for the pain Already told you, I don't feel the same I don't feel the same Anywhere I go I can't help but show I don't feel the same Anywhere I go I can't help but know I don't feel the same Anywhere I go I can't help but know"
"53","Views"," fire desire "," Dedicate, I dedicate the world Yeah, oh I dedicate, I dedicate I give you my fortune I dedicate, I dedicate I dedicate, I dedicate I dedicate, I dedicate I dedicate, dedicate, dedicate I dedicate to you I dedicate, I dedicate I dedicate, I dedicate, oh yeah I dedicate, I dedicate to you They throwin' dirt on my old name Only gets worse when you know things You don't see the perks of this whole thing But you get real on a pill and I like it You just like my sidekick, I just wanna wife Fulfill all your desires Keep you in the front, never in the back And never on the side, yeah You a real ass woman and I like it I don't wanna fight it Look, you know I'm a rider, nothin' left to hide Your other nigga tired Talk about you like you never leave his side But I don't really buy it Me I'm movin' quiet, all the things we're tryin' Let's just keep it private (Don't say anything) Tell me should I cut these other girls right out of my life? Cause we never decided Tell me how you feel inside You a real ass woman and I like it, yeah Dedicate to you I need you inspired, I need you excited I don't wanna fight it Yeah, I figure out you, you figure out me We both a different breed I'm followin' your lead, I ask you what you need You say, ""A guarantee"" I mean, you say that like it's easy You never believe me Told you I got Zs for these other girls sleepin' on 'em Girl, I'm sleepy Sometimes I'm so indecisive But you a real ass woman and I like it I don't wanna fight it I give you my fortune I dedicate, I dedicate I dedicate, I dedicate I dedicate, dedicate, dedicate I dedicate to you I dedicate, I dedicate This song's for you I dedicate, I dedicate I give you my voice This song's for you"
"54","Views"," hotline bling "," You used to call me on my You used to, you used to Yeah You used to call me on my cell phone Late night when you need my love Call me on my cell phone Late night when you need my love And I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing Ever since I left the city, you Got a reputation for yourself now Everybody knows and I feel left out Girl, you got me down, you got me stressed out ‘Cause ever since I left the city, you Started wearing less and goin' out more Glasses of champagne out on the dance floor Hangin' with some girls I never seen before You used to call me on my cell phone Late night when you need my love Call me on my cell phone Late night when you need my love I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing Ever since I left the city, you, you, you You and me, we just don't get along You make me feel like I did you wrong Going places where you don't belong Ever since I left the city, you You got exactly what you asked for Running out of pages in your passport Hangin' with some girls I've never seen before You used to call me on my cell phone Late night when you need my love Call me on my cell phone Late night when you need my love And I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing These days, all I do is Wonder if you're bendin' over backwards for someone else Wonder if you're rolling up a Backwoods for someone else Doing things I taught you, gettin' nasty for someone else You don't need no one else You don't need nobody else, no Why you never alone? Why you always touching road? Used to always stay at home Be a good girl, you was in the zone Yeah, you should just be yourself Right now, you're someone else You used to call me on my cell phone Late night when you need my love Call me on my cell phone Late night when you need my love And I know when that hotline bling That can only mean one thing I know when that hotline bling That can only mean one thing Ever since I left the city… "
"55","More Life"," free smoke "," Is it the strength of your feelings Overthrowing your pain You'll see new heights you’ll be reaching And is it today that you will find your new release? And in your wake, ripple your sweet fate And more chune for your headtop So watch how you speak on my name, you know? Yeah, I couldn't get a bill paid You couldn't buy the real thing I was stayin’ up at yo' place Tryin' to figure out the whole thing I saw people doin' things Almost gave up on the music thing But we all so spoiled now More life, more everything Must have never had your phone tapped All that yappin' on the phone shit You must really love the road life All that never comin' home shit Free smoke, free smoke, ayy! Free smoke, free smoke, ayy! Free smoke, free smoke, ayy! Dom Rosé toast Hidden Hills where I post I start my day slow Silk pajamas when I wake though Miraval to the face though I drunk text J-Lo Old number, so it bounce back Boi-1da got the bounce back Used to get paid for shows in front-door money Five, ten, twenties, hand sanitize after you count that Me and Gibbo was about that Eatin' Applebee's and Outback Southwest, no first class Hilton rooms, gotta double up Writin’ our name on a double cup We ain’t even have a tour bus Girls wouldn't even think of recordin’ me I fall asleep in sororities I had some different priorities Weezy had all the authority Women I like was ignorin' me Now they like, ""Aren't you adorable?"" I know the question rhetorical I took the team plane from Oracle Mama never used to cook much Used to chef KD Now me and Chef, KD Bet on shots for twenty G's I brought the game to its knees I make too much these days to ever say, ""Poor me"" Where you at? I never see you Free smoke, free smoke, ayy! Free smoke, free smoke, ayy! Free smoke, free smoke, ayy! Niggas moves so waste Please come outside the house and show yourself So I can say it to your face It’s bound to happen, man, it's gotta happen now So let's just get it out the way Lot of niggas goin' bad on me Please, one at a time I wanna move to Dubai So I don't never have to kick it with none of you guys I didn't listen to Hov on that old song When he told me pay it no mind I get more satisfaction outta goin' at your head And seein' all of you die And I seen a lot of you die Free smoke, free smoke, ayy! Free smoke, free smoke, ayy! Free smoke, free smoke, ayy! Hidden Hills where I post, yeah 'Ye already know, yeah I'm the troublemaker in the neighborhood Far as troublemakin' goes, yeah House party up the road, yeah I'm not Kid 'n Play This kid doesn't play about the flow, yeah Y'all keep playin' with your nose, yeah You get high and do the most, yeah How you let the kid fightin' Ghost-writin' rumors turn you to a ghost? Oh, you niggas got jokes Free smoke, free smoke Baka Yeah, we outchea Ya dun know, eh? It's a OVO ting, eh? Ya dun know, eh? It's a East Side ting, eh? Ya dun know, eh? More life"
"56","More Life"," no long talk "," (Wheel it!) Yeah (Six!) Yeah Murda on tha beat so it's not nice That’s Baka, he's a no-long-talker Quick to let the motherfuckin' TEC slam We don’t need to hear about a next man Youts talk down, then they get ran Left them, get dipped from the whole ends If Gilla call shots, no questions G-Way 'til I'm restin' But we still got love for the West End If it's a chit-chat ting, better talk nice Murda on the beat so it's not nice Skull gets hot, then I'm not nice You tryna date her and she been let me wop twice Now you man are on a diss ting Just know man like Chubbs He's a fixer if I ever gotta fix tings Just know man like Fif, he’s a sickaz You get tanned, he don’t miss things Just know man like me, I'm a Sixer And I oversee the whole thing Yeah, I pree the whole thing (SN1) Yeah, I pree the whole thing Preme got the err tucked, can’t see the whole thing Niggas wanna talk splits, now we need the whole thing Man gets duppied when we touch a button Man catch suckers, then we're touchin' somethin' (yeah) Man get stuck in, yeah we’re stuck in somethin' (yeah) Man gets wrappin' when we're suckin' somethin' (straight) Man gets battered with the crutch or somethin' (battered) Man bat bat it, then we buck or somethin' (buck-bucker) If man child play it, then we Chucky somethin' (straight) If man start throwin', then we're chuckin' somethin' (uhh) I'm on the best side, got the TEC lined (mmm) In the whip, on the left side, on a death ride MAC-10 and the spesh flies, and the TEC slide Nutty shit like somethin' just climbed out the X-Files (ooh) Textbook, like it's old school, like in textiles Lighty lookin' healthy and she gets smiles Home time, grab a quick drink and she gets wild Sexy, and I rate that and her sex style (switch it) Fuckin' somethin', yeah nigga, fuckin' somethin' Back bent, pussy, I'll fuck her somethin' (yeah) Cognac, better grab a cup of somethin' Glue pussy like a nigga stuck or somethin' (nah) Stuck or somethin', like a nigga stuck or somethin' Saw the monster, it's like a truck or somethin' (jheeze) Spread the pussy out, I'm 'bout to butter somethin' (yeah) Man gone Hollywood, it's like I'm Buck or somethin' (Buck) Yeah, you dun know, it's Hollowman Giggs Right now, just here with the big man Drizzy, you get me? More Life flex, you dun know OVO and SN1 to the world, brap"
"57","More Life"," passionfruit "," Hold on, hold on, fuck that. Fuck that shit. Hold on, I got to start this mothafuckin' record over again, wait a minute. Fuck that shit. Still on this mothafuckin’ record. I'ma play this mothafucka for y'all. Ayy, y’all get some more drinks goin' on, I'll sound a whole lot better. Listen Seein' you got ritualistic Cleansin' my soul of addiction for now 'Cause I'm fallin' apart, yeah Tension Between us just like picket fences You got issues that I won’t mention for now ’Cause we're fallin’ apart Passionate from miles away Passive with the things you say Passin' up on my old ways I can't blame you, no, no Passionate from miles away Passive with the things you say Passin' up on my old ways I can’t blame you, no, no Listen Harder buildin' trust from a distance I think we should rule out commitment for now 'Cause we're fallin' apart Leavin' You're just doing that to get even Don't pick up the pieces, just leave it for now They keep fallin' apart Passionate from miles away Passive with the things you say Passin' up on my old ways I can't blame you, no, no Passionate from miles away Passive with the things you say Passin' up on my old ways I can't blame you, no, no Um, trying to think of the right thing to say"
"58","More Life"," jorja interlude "," When you see them fall down But you pick 'em up You still let them touch the ground Don't worry, I swear They'll know you're trying to help 'em Tryna stay light on my toes Just ran a light in a Rolls Told me I'm lookin' exhausted You hit it right on the nose I'm tired of all of these niggas I'm tired of all of these hoes Worried 'bout takin' my lane They ain't even got on the road They turn they back and they leave you They gon' be back when they need you I practice good over evil Flippin' the script like a read-through Yeah, all of my brothers, we equal I play my part too, like a sequel You tell your niggas you got 'em on anything Question is, do they believe you? 'Specially when you never come through So much hate inside your heart We don't even know what we done to you We just know shit gettin' run through Never chase it, let it come to you You out here tellin' everybody everything You niggas move like the one-two, yeah When you see them fall down But you pick 'em up You still let them touch the ground Don't worry, I swear They'll know you're trying to help 'em They'll know you're trying to help 'em They'll know you're trying to help 'em They'll know you're trying to help 'em They'll know, they'll know And more chune for your headtop So watch how you speak on my name, you know?"
"59","More Life"," get it together "," Hello I've been hurt so many times It got to a point When I decided I can't do this anymore I need someone to hold me I need someone that needs me I need someone that loves me You need me to get that shit together So we can get together You need me to get that shit together So we can get together You need me to (Yeah, yeah) You need me to You know, we don't have to be dramatic Just romantic Do all the little things, little things, little things That excites me As your woman Give me a kiss goodnight Over the phone When you're working late When you're out of town Tell me how much you need this 'Cause we deserve it We can be together, but You need me to get that shit together So we can get together You need me to get that shit together So we can get together You need me to (Yeah, oh-oh, yeah) You need me to (Yeah) You need me to Dun know already, cuz"
"60","More Life"," madiba riddim "," I cannot tell who is my friend I need distance between me and them Gonna have to teach me how to love you again God knows I'm trying God knows I'm trying for you God knows I'm trying God knows it Pure mind and pure soul I possess, he knows it Anointed and protected, I was chosen My heart is way too frozen to get broken I seen man turn fool for the money One too many times I seen some girls turn their back On their best friend from time I heard you say things that you can't take back, girl, no time I need you to go easy now and fix up one time I cannot tell who is my friend I need distance between me and them Gonna have to teach me how to love you again God knows I'm trying God knows I'm trying for you God knows I'm trying People change, I'm not surprised Devil's working overtime Voodoo spells put on my life It won't work, they all have tried I seen man turn fool for the money One too many times I seen some girls turn their back On their best friend from time I heard you say things that you can't take back, girl, no time I need you to go easy now and fix up one time I cannot tell who is my friend I need distance between me and them Gonna have to teach me how to love you again God knows I'm trying God knows I'm trying for you God knows I'm trying You put food on the table for me, aye? Alright, fam, soft. I see you, aye? You pay my bills, right? It's light You're a wasteman Top story Wah?"
"61","More Life"," blem "," Unruly, unruly, maddas Who keeps bringing more? I’ve had too many This Virginia done me off already I’m blem for real, I might just say how I feel I’m blem for real, I might just say how I feel Don't switch on me, I got big plans We need to forward to the islands And get you gold, no spray tans I need you to stop runnin' back to your ex, he's a wasteman I wanna know, how come we can never slash and stay friends? I'm blem for real, I might just say how I feel I'm blem for real, I might just say how I feel 'Cause I know what I like I know how I wanna live my life I don’t need no advice You’re not here and we both know why So, move from me when you're extra Move from me with the passa I’m buildin' up a house where they raised me You move with me, I’ll go crazy Don’t switch on me, I got big plans We need to forward to the islands And get you gold, no spray tans I need you to stop runnin' back to your ex, he’s a wasteman I wanna know, how come we can never slash and stay friends? I’m blem for real, I might just say how I feel I’m blem for real, I might just say how I feel I know we can’t keep it together forever 'Cause you’re crazy sometimes And I only see you sometimes Move from me when you're extra Move from me with the passa I’m buildin' up a house where they raised me You move with me, I'll go—, look Don’t switch on me, I got big plans We need to forward to the islands And get you gold, no spray tans I need you to stop runnin' back to your ex, he’s a wasteman I wanna know, how come we can never slash and stay friends? I’m blem for real, I might just say how I feel I’m blem for real, I might just say how I feel Together forever Good morning, good afternoon, good night! I'm here to talk about More Life One second"
"62","More Life"," 4422 "," I'm runnin', but can't run away You say you changed But you never change up 44, 22 You build it up to break it halfway through Just make the call, 22 But you're just the same as I ever knew 44, 22 You build it up to break it halfway through Just make the call, 22 But you're just the same as I ever knew 44, 22 You build it up to break it halfway through Just make the call, 22 But you're just the same as I ever knew 44, 22 You build it up to break it halfway through Just make the call, 22 But you're just the same as I ever knew 44, 22 You build it up to break it halfway through Just make the call, 22 But you're just the same as I ever knew I know I fear trust I know I fear fear too much On my plate, lookin' up Outer space, Pearly Gates I'm runnin', but can't run away You say you changed But you never change up"
"63","More Life"," gyalchester "," Hermès link, ice-blue mink Tat on my ribs like I do not know what permanent is They want me gone, wait for the kicker Bury me now and I only get bigger That's word to my nigga Yeah, October Firm in the cut Stay at the top like I'm stuck That's just how I'm givin' it up She wanna get married tonight But I can't take a knee, 'cause I'm wearin' all white Me and my broski are twins, but we don't look alike I don't take naps Me and the money are way too attached to go and do that Muscle relax That and the spliff put me right on my back, I gotta unpack Virginia Black I could go make enough money off that and not even rap What's that? Facts? Contract max, I gotta bring that shit back Hermès link, ice-blue mink Tat on my ribs like I do not know what permanent is They want me gone, out of the picture Bury me now and I only get bigger That's word to my, word to my— I'm so hot, yeah, I’m so right now Who's not gang, bitch? Let me find out Keep hearin' clicks when I'm talkin' on the iPhone Feds in the city hate to see us on a high note I switch flow like I switch time zone Can't get Nobu, but you can get Milestone I gotta do mansion 'cause I outgrew condo Gotta do Maybach, she wanna fuck on the drive home Yeah, met her once and I got through I'm never washed, but I'm not new I know I said top five, but I'm top two And I'm not two and I got one Thought you had one, but it's not one, nigga, nah Hermès link, ice-blue mink Tat on my ribs like I do not know what permanent is They want me gone, wait for the kicker Bury me now and I only get bigger That's word to my nigga"
"64","More Life"," skepta interlude "," It's a madness Check my account, it's a madness (mm) Block that account, it's a catfish (yeah) Block that account, it's a catfish (dubplate special) Check my account, that's a madness Check my account, that's a madness (OVO, BBK, greaze!) Block that account, that's a catfish Block that account, that's a catfish You don't know me, you better get to know me Stand up tall, right next to Kobe A young G, I had the weapon on me Slice up work like pepperoni (shing!) The police still arrest the homies No statement, no testimony Spit in your face with extra bogey It's my time, I don't flex a Rollie On cloud 9, a man's extra cozy (greaze!) I might switch it up and direct a movie Pussyholes tried to execute me Died and came back as Fela Kuti Don't phone me, send a text to Julie OVO, man's so unruly South by, ride out, no Suzuki Got the Austin Powers, a man's extra groovy (greaze!) Front row, jacket tailor-made Crackhead swag with the razor blade Red umbrella when I make it rain My whole team winnin', we don't play your game Sound like me, but they ain't the same (greaze) See them online tryna fake the fame They wanna bust jokes, they think I'm Damon Wayans (yeah) It's a madness Check my account, it's a madness (More Life) Block that account, it's a catfish Block that account, it's a catfish (OVO, BBK) Check my account, that's a madness (dubplate) Check my account, that's a madness (street team) Block that account, it's a catfish Block that account, it's a catfish Yeah, they're nothin' like me, I'm a fuckin' villain Go against me, that's a tough decision (mmm) Police wish I was stuck in prison Fish-eye lens on my tunnel vision (straight) Real life greaze when I touch the riddim Still the same guy when I touched a million Record labels wanted us to listen But it's greatness only for the love of Britain I say it how it is and no fucks are given Greaze, so don't forget to remember me (yeah) Especially all my enemies Keep your eyes on me with your jealousy The most solid gang that you will ever see (get me) Just came back from the embassy Check my crime sheet, check my legacy And now I'm back on tour, so what you tellin' me? (Greaze!) Taliban, Halloween (icy) Pull up in the whip with the gasoline (greaze!) Yeah, that's that boy from the magazine (jheeze!) Bust my dance at the cash machine Make her back it up, bounce on my trampoline Like Martin Luther, man, I had a dream Now it's my world, you can have the scene It's a madness Check my account, it's a madness Block that account, it's a catfish Block that account, it's a catfish Check my account, that's a madness Check my account, that's a madness Block that account, it's a catfish Block that account, it's a catfish"
"65","More Life"," portland "," Murda on the beat so it's not nice Yeah It’s a Habibis ting, ya? Yeah, my side girl got a 5S with the screen cracked Still hit me back right away, better not never hesitate Don't come around thinkin' you gettin' saved Tryna show the dogs brighter days Got a torch, tryna light the way Bitin' everybody, which is ironic 'Cause your next album probably won't ever see the light of day Had fans, but you let 'em down But I guess that's how you niggas gettin' down I'm so high up I'm like, ""How is niggas really gettin' down?"" I could never have a kid, then be out here still kiddin' round Boys playin' around, where you really wanna take it now? I got a 150,000 dollars for an afterparty And I gave it to the killas just to break it down Bring us up, I never take us down But if you bring me up, then they might take you down Fake fucked with me back then But it's gettin' hard for you to fake it now Fuck bein' rich when I'm forty, man, I'm tryna make it now Hell nah Never let these niggas ride your wave Nope, no way, nah Never let these niggas ride your wave Nope, no way, nah Park the Benz just to the ride the Wraith Skrrt skrrt Ten million dollars, gotta hide the safe Skrrt skrrt, oh Michael Phelps with the swim moves Skrrt skrrt, oh Michael Jordan with the tennis shoes Skrrt skrrt Quavo, young nigga, I invented you (ugh) Ike Turner with the left hand (Ike) Griselda Blanco with the trap moves (trap) Gangland with the right hand (gang) Undertaker with the tattoos Never listen to the class rules (no) Switch it up, they bit the last move (let's go!) I'm a magnet for bad bitches You got the goin' out sad bitches I spent a fifty on the chain (racks) You spent your last fifty (ugh, cash) I got the keys to the streets (keys) You got the key to defeat (defeat) I got the keys to the warzone (brrrapt!) You got the key to the peace (ugh) Hell nah Never let these niggas ride your wave Nope, no way, nah Never let these niggas ride your wave Nope, no way, nah Park the Benz just to ride the Wraith Skrrt skrrt Ten million dollars, gotta hide the safe We gon' go live, we gon' go live, yep (yeah, yeah) We gon' go live, we gon' go live, yep (yeah, yeah) Gettin' loose off the Henny, 'Roc and a hint of Goose (yeah) Ocean deep in my swimmin' pool (yeah, in my pool) Throwin' Dead Prez in my livin' room (yeah, in my room) Takin' shots, feelin' bulletproof Flood my Rollie, told my bitch: ""Let's go snorkelin'!"" (yeah) Out in Portland, tryna get in her organs (yeah) No, I did not sign with Jay But I still send a Tidal wave Yeah, I might just go get the fade Buy the du-rag and just tie the waves Yeah, it's lit at the crib, you could stay Me and Drake kick like Kid N' Play (Kid N' Play) God the way that she servin' that cake I gotta sit back and digest (straight up!) I guess, for the fuck-shit I'm biased (yeah!) I mix, double the cup when I stress Got my momma out the basement (momma) That's a different type of face lift Free Max B up out the bracelets (yeah, yeah) Don't hit us askin' what the wave is Hell nah Never let these niggas ride your wave Nope, no way, nah Never let these niggas ride your wave Nope, no way, nah Park the Benz just to the ride the Wraith Skrrt skrrt Ten million dollars, gotta hide the safe Skrrt skrrt, oh Michael Phelps with the swim moves Skrrt skrrt, oh Michael Jordan with the tennis shoes Skrrt skrrt, oh Michael Phelps with the swim moves Skrrt skrrt, oh Michael Jordan with the tennis shoes"
